2025-01-03 18:56:09,791, Iteration, Mode, loss, accuracy
2025-01-03 18:58:39,565, 228, train, 1.765307, 0.350000
2025-01-03 18:58:40,392, 229, train, 1.845089, 0.346154
2025-01-03 18:58:40,638, 230, train, 1.957343, 0.082332
2025-01-03 18:58:41,179, 231, train, 1.847768, 0.384115
2025-01-03 18:58:41,641, 232, train, 1.735328, 0.393750
2025-01-03 18:58:42,538, 233, train, 1.827175, 0.336358
2025-01-03 18:58:42,998, 234, train, 1.665031, 0.370313
2025-01-03 18:58:43,749, 235, train, 1.758644, 0.446289
2025-01-03 18:58:44,307, 236, train, 1.636697, 0.477865
2025-01-03 18:58:44,723, 237, train, 1.879555, 0.295673
2025-01-03 18:58:45,330, 238, train, 1.856981, 0.324777
2025-01-03 18:58:45,719, 239, train, 1.699357, 0.478516
2025-01-03 18:58:46,471, 240, train, 1.850256, 0.298828
2025-01-03 18:58:46,933, 241, train, 1.763228, 0.406250
2025-01-03 18:58:47,638, 242, train, 1.639941, 0.459886
2025-01-03 18:58:48,293, 243, train, 1.664678, 0.424107
2025-01-03 18:58:48,657, 244, train, 1.728043, 0.426983
2025-01-03 18:58:49,141, 245, train, 1.701549, 0.371875
2025-01-03 18:58:49,530, 246, train, 1.668589, 0.406250
2025-01-03 18:58:49,992, 247, train, 1.733093, 0.465625
2025-01-03 18:58:50,454, 248, train, 1.506279, 0.476562
2025-01-03 18:58:51,038, 249, train, 1.766625, 0.330729
2025-01-03 18:58:52,452, 249, eval, 1.916864, 0.320703
2025-01-03 18:58:52,890, 250, train, 1.723277, 0.442187
2025-01-03 18:58:53,622, 251, train, 1.772911, 0.368723
2025-01-03 18:58:53,941, 252, train, 1.730515, 0.437500
2025-01-03 18:58:54,525, 253, train, 1.608547, 0.467448
2025-01-03 18:58:55,205, 254, train, 1.599425, 0.454241
2025-01-03 18:58:55,573, 255, train, 1.372971, 0.564453
2025-01-03 18:58:56,341, 256, train, 1.772170, 0.424805
2025-01-03 18:58:56,901, 257, train, 1.816887, 0.285256
2025-01-03 18:58:57,798, 258, train, 1.627136, 0.447536
2025-01-03 18:58:58,356, 259, train, 1.748340, 0.457332
2025-01-03 18:58:58,916, 260, train, 1.796772, 0.304688
2025-01-03 18:58:59,356, 261, train, 1.677871, 0.397356
2025-01-03 18:59:00,134, 262, train, 1.632907, 0.418945
2025-01-03 18:59:00,670, 263, train, 1.668665, 0.492388
2025-01-03 18:59:01,160, 264, train, 1.700828, 0.354167
2025-01-03 18:59:01,912, 265, train, 1.583210, 0.468900
2025-01-03 18:59:02,085, 266, train, 1.704674, 0.460938
2025-01-03 18:59:02,450, 267, train, 1.483716, 0.500601
2025-01-03 18:59:03,007, 268, train, 1.630566, 0.430990
2025-01-03 18:59:03,543, 269, train, 1.771458, 0.420573
2025-01-03 18:59:03,907, 270, train, 1.826479, 0.208984
2025-01-03 18:59:04,441, 271, train, 1.689227, 0.425781
2025-01-03 18:59:04,732, 272, train, 1.624183, 0.497396
2025-01-03 18:59:05,216, 273, train, 1.544697, 0.521875
2025-01-03 18:59:05,872, 274, train, 1.559571, 0.450893
2025-01-03 18:59:07,275, 274, eval, 1.956570, 0.262012
2025-01-03 18:59:07,470, 275, train, 1.790666, 0.351562
2025-01-03 18:59:07,762, 276, train, 1.911938, 0.239583
2025-01-03 18:59:08,224, 277, train, 1.665341, 0.442308
2025-01-03 18:59:08,685, 278, train, 1.488089, 0.529688
2025-01-03 18:59:09,268, 279, train, 1.654003, 0.398438
2025-01-03 18:59:10,335, 280, train, 1.625233, 0.443610
2025-01-03 18:59:11,054, 281, train, 1.624935, 0.444862
2025-01-03 18:59:11,975, 282, train, 1.594554, 0.472656
2025-01-03 18:59:12,997, 283, train, 1.586781, 0.433949
2025-01-03 18:59:13,679, 284, train, 1.882484, 0.329477
2025-01-03 18:59:14,551, 285, train, 1.723598, 0.366319
2025-01-03 18:59:15,014, 286, train, 1.454878, 0.607813
2025-01-03 18:59:15,867, 287, train, 1.581682, 0.453993
2025-01-03 18:59:16,405, 288, train, 1.680802, 0.362580
2025-01-03 18:59:17,128, 289, train, 1.613390, 0.411830
2025-01-03 18:59:17,785, 290, train, 1.759319, 0.392685
2025-01-03 18:59:18,225, 291, train, 1.846117, 0.345313
2025-01-03 18:59:18,493, 292, train, 1.792278, 0.382812
2025-01-03 18:59:18,882, 293, train, 1.588215, 0.505859
2025-01-03 18:59:19,322, 294, train, 1.656353, 0.465625
2025-01-03 18:59:19,955, 295, train, 1.768844, 0.379464
2025-01-03 18:59:20,587, 296, train, 1.491962, 0.521806
2025-01-03 18:59:21,051, 297, train, 1.610214, 0.406250
2025-01-03 18:59:21,491, 298, train, 2.007909, 0.202524
2025-01-03 18:59:22,243, 299, train, 1.383143, 0.533203
2025-01-03 18:59:23,651, 299, eval, 1.927351, 0.302051
2025-01-03 18:59:23,824, 300, train, 1.041749, 0.722656
2025-01-03 18:59:24,263, 301, train, 1.658876, 0.437500
2025-01-03 18:59:24,554, 302, train, 1.404134, 0.437500
2025-01-03 18:59:25,066, 303, train, 1.659518, 0.441406
2025-01-03 18:59:25,357, 304, train, 1.331203, 0.570312
2025-01-03 18:59:25,894, 305, train, 1.525678, 0.472656
2025-01-03 18:59:26,186, 306, train, 1.597531, 0.377604
2025-01-03 18:59:26,891, 307, train, 1.716879, 0.358849
2025-01-03 18:59:27,161, 308, train, 1.721856, 0.492188
